ticker,date,image_path,window_start,window_end
TSLA,2023-09-18,D:\full-stack2\data\charts\TSLA\2023-09-18.png,2023-08-21,2023-09-18
TSLA,2023-09-19,D:\full-stack2\data\charts\TSLA\2023-09-19.png,2023-08-22,2023-09-19
TSLA,2023-09-20,D:\full-stack2\data\charts\TSLA\2023-09-20.png,2023-08-23,2023-09-20
TSLA,2023-09-21,D:\full-stack2\data\charts\TSLA\2023-09-21.png,2023-08-24,2023-09-21
TSLA,2023-09-22,D:\full-stack2\data\charts\TSLA\2023-09-22.png,2023-08-25,2023-09-22
TSLA,2023-09-25,D:\full-stack2\data\charts\TSLA\2023-09-25.png,2023-08-28,2023-09-25
TSLA,2023-09-26,D:\full-stack2\data\charts\TSLA\2023-09-26.png,2023-08-29,2023-09-26
TSLA,2023-09-27,D:\full-stack2\data\charts\TSLA\2023-09-27.png,2023-08-30,2023-09-27
TSLA,2023-09-28,D:\full-stack2\data\charts\TSLA\2023-09-28.png,2023-08-31,2023-09-28
TSLA,2023-09-29,D:\full-stack2\data\charts\TSLA\2023-09-29.png,2023-09-01,2023-09-29
TSLA,2023-10-02,D:\full-stack2\data\charts\TSLA\2023-10-02.png,2023-09-05,2023-10-02
TSLA,2023-10-03,D:\full-stack2\data\charts\TSLA\2023-10-03.png,2023-09-06,2023-10-03
TSLA,2023-10-04,D:\full-stack2\data\charts\TSLA\2023-10-04.png,2023-09-07,2023-10-04
TSLA,2023-10-05,D:\full-stack2\data\charts\TSLA\2023-10-05.png,2023-09-08,2023-10-05
TSLA,2023-10-06,D:\full-stack2\data\charts\TSLA\2023-10-06.png,2023-09-11,2023-10-06
TSLA,2023-10-09,D:\full-stack2\data\charts\TSLA\2023-10-09.png,2023-09-12,2023-10-09
TSLA,2023-10-10,D:\full-stack2\data\charts\TSLA\2023-10-10.png,2023-09-13,2023-10-10
TSLA,2023-10-11,D:\full-stack2\data\charts\TSLA\2023-10-11.png,2023-09-14,2023-10-11
TSLA,2023-10-12,D:\full-stack2\data\charts\TSLA\2023-10-12.png,2023-09-15,2023-10-12
TSLA,2023-10-13,D:\full-stack2\data\charts\TSLA\2023-10-13.png,2023-09-18,2023-10-13
TSLA,2023-10-16,D:\full-stack2\data\charts\TSLA\2023-10-16.png,2023-09-19,2023-10-16
TSLA,2023-10-17,D:\full-stack2\data\charts\TSLA\2023-10-17.png,2023-09-20,2023-10-17
TSLA,2023-10-18,D:\full-stack2\data\charts\TSLA\2023-10-18.png,2023-09-21,2023-10-18
TSLA,2023-10-19,D:\full-stack2\data\charts\TSLA\2023-10-19.png,2023-09-22,2023-10-19
TSLA,2023-10-20,D:\full-stack2\data\charts\TSLA\2023-10-20.png,2023-09-25,2023-10-20
TSLA,2023-10-23,D:\full-stack2\data\charts\TSLA\2023-10-23.png,2023-09-26,2023-10-23
TSLA,2023-10-24,D:\full-stack2\data\charts\TSLA\2023-10-24.png,2023-09-27,2023-10-24
TSLA,2023-10-25,D:\full-stack2\data\charts\TSLA\2023-10-25.png,2023-09-28,2023-10-25
TSLA,2023-10-26,D:\full-stack2\data\charts\TSLA\2023-10-26.png,2023-09-29,2023-10-26
TSLA,2023-10-27,D:\full-stack2\data\charts\TSLA\2023-10-27.png,2023-10-02,2023-10-27
TSLA,2023-10-30,D:\full-stack2\data\charts\TSLA\2023-10-30.png,2023-10-03,2023-10-30
TSLA,2023-10-31,D:\full-stack2\data\charts\TSLA\2023-10-31.png,2023-10-04,2023-10-31
TSLA,2023-11-01,D:\full-stack2\data\charts\TSLA\2023-11-01.png,2023-10-05,2023-11-01
TSLA,2023-11-02,D:\full-stack2\data\charts\TSLA\2023-11-02.png,2023-10-06,2023-11-02
TSLA,2023-11-03,D:\full-stack2\data\charts\TSLA\2023-11-03.png,2023-10-09,2023-11-03
TSLA,2023-11-06,D:\full-stack2\data\charts\TSLA\2023-11-06.png,2023-10-10,2023-11-06
TSLA,2023-11-07,D:\full-stack2\data\charts\TSLA\2023-11-07.png,2023-10-11,2023-11-07
TSLA,2023-11-08,D:\full-stack2\data\charts\TSLA\2023-11-08.png,2023-10-12,2023-11-08
TSLA,2023-11-09,D:\full-stack2\data\charts\TSLA\2023-11-09.png,2023-10-13,2023-11-09
TSLA,2023-11-10,D:\full-stack2\data\charts\TSLA\2023-11-10.png,2023-10-16,2023-11-10
TSLA,2023-11-13,D:\full-stack2\data\charts\TSLA\2023-11-13.png,2023-10-17,2023-11-13
TSLA,2023-11-14,D:\full-stack2\data\charts\TSLA\2023-11-14.png,2023-10-18,2023-11-14
TSLA,2023-11-15,D:\full-stack2\data\charts\TSLA\2023-11-15.png,2023-10-19,2023-11-15
TSLA,2023-11-16,D:\full-stack2\data\charts\TSLA\2023-11-16.png,2023-10-20,2023-11-16
TSLA,2023-11-17,D:\full-stack2\data\charts\TSLA\2023-11-17.png,2023-10-23,2023-11-17
TSLA,2023-11-20,D:\full-stack2\data\charts\TSLA\2023-11-20.png,2023-10-24,2023-11-20
TSLA,2023-11-21,D:\full-stack2\data\charts\TSLA\2023-11-21.png,2023-10-25,2023-11-21
TSLA,2023-11-22,D:\full-stack2\data\charts\TSLA\2023-11-22.png,2023-10-26,2023-11-22
TSLA,2023-11-24,D:\full-stack2\data\charts\TSLA\2023-11-24.png,2023-10-27,2023-11-24
TSLA,2023-11-27,D:\full-stack2\data\charts\TSLA\2023-11-27.png,2023-10-30,2023-11-27
TSLA,2023-11-28,D:\full-stack2\data\charts\TSLA\2023-11-28.png,2023-10-31,2023-11-28
TSLA,2023-11-29,D:\full-stack2\data\charts\TSLA\2023-11-29.png,2023-11-01,2023-11-29
TSLA,2023-11-30,D:\full-stack2\data\charts\TSLA\2023-11-30.png,2023-11-02,2023-11-30
TSLA,2023-12-01,D:\full-stack2\data\charts\TSLA\2023-12-01.png,2023-11-03,2023-12-01
TSLA,2023-12-04,D:\full-stack2\data\charts\TSLA\2023-12-04.png,2023-11-06,2023-12-04
TSLA,2023-12-05,D:\full-stack2\data\charts\TSLA\2023-12-05.png,2023-11-07,2023-12-05
TSLA,2023-12-06,D:\full-stack2\data\charts\TSLA\2023-12-06.png,2023-11-08,2023-12-06
TSLA,2023-12-07,D:\full-stack2\data\charts\TSLA\2023-12-07.png,2023-11-09,2023-12-07
TSLA,2023-12-08,D:\full-stack2\data\charts\TSLA\2023-12-08.png,2023-11-10,2023-12-08
TSLA,2023-12-11,D:\full-stack2\data\charts\TSLA\2023-12-11.png,2023-11-13,2023-12-11
TSLA,2023-12-12,D:\full-stack2\data\charts\TSLA\2023-12-12.png,2023-11-14,2023-12-12
TSLA,2023-12-13,D:\full-stack2\data\charts\TSLA\2023-12-13.png,2023-11-15,2023-12-13
TSLA,2023-12-14,D:\full-stack2\data\charts\TSLA\2023-12-14.png,2023-11-16,2023-12-14
TSLA,2023-12-15,D:\full-stack2\data\charts\TSLA\2023-12-15.png,2023-11-17,2023-12-15
TSLA,2023-12-18,D:\full-stack2\data\charts\TSLA\2023-12-18.png,2023-11-20,2023-12-18
TSLA,2023-12-19,D:\full-stack2\data\charts\TSLA\2023-12-19.png,2023-11-21,2023-12-19
TSLA,2023-12-20,D:\full-stack2\data\charts\TSLA\2023-12-20.png,2023-11-22,2023-12-20
TSLA,2023-12-21,D:\full-stack2\data\charts\TSLA\2023-12-21.png,2023-11-24,2023-12-21
TSLA,2023-12-22,D:\full-stack2\data\charts\TSLA\2023-12-22.png,2023-11-27,2023-12-22
TSLA,2023-12-26,D:\full-stack2\data\charts\TSLA\2023-12-26.png,2023-11-28,2023-12-26
TSLA,2023-12-27,D:\full-stack2\data\charts\TSLA\2023-12-27.png,2023-11-29,2023-12-27
TSLA,2023-12-28,D:\full-stack2\data\charts\TSLA\2023-12-28.png,2023-11-30,2023-12-28
TSLA,2023-12-29,D:\full-stack2\data\charts\TSLA\2023-12-29.png,2023-12-01,2023-12-29
TSLA,2024-01-02,D:\full-stack2\data\charts\TSLA\2024-01-02.png,2023-12-04,2024-01-02
TSLA,2024-01-03,D:\full-stack2\data\charts\TSLA\2024-01-03.png,2023-12-05,2024-01-03
TSLA,2024-01-04,D:\full-stack2\data\charts\TSLA\2024-01-04.png,2023-12-06,2024-01-04
TSLA,2024-01-05,D:\full-stack2\data\charts\TSLA\2024-01-05.png,2023-12-07,2024-01-05
TSLA,2024-01-08,D:\full-stack2\data\charts\TSLA\2024-01-08.png,2023-12-08,2024-01-08
TSLA,2024-01-09,D:\full-stack2\data\charts\TSLA\2024-01-09.png,2023-12-11,2024-01-09
TSLA,2024-01-10,D:\full-stack2\data\charts\TSLA\2024-01-10.png,2023-12-12,2024-01-10
TSLA,2024-01-11,D:\full-stack2\data\charts\TSLA\2024-01-11.png,2023-12-13,2024-01-11
TSLA,2024-01-12,D:\full-stack2\data\charts\TSLA\2024-01-12.png,2023-12-14,2024-01-12
TSLA,2024-01-16,D:\full-stack2\data\charts\TSLA\2024-01-16.png,2023-12-15,2024-01-16
TSLA,2024-01-17,D:\full-stack2\data\charts\TSLA\2024-01-17.png,2023-12-18,2024-01-17
TSLA,2024-01-18,D:\full-stack2\data\charts\TSLA\2024-01-18.png,2023-12-19,2024-01-18
TSLA,2024-01-19,D:\full-stack2\data\charts\TSLA\2024-01-19.png,2023-12-20,2024-01-19
TSLA,2024-01-22,D:\full-stack2\data\charts\TSLA\2024-01-22.png,2023-12-21,2024-01-22
TSLA,2024-01-23,D:\full-stack2\data\charts\TSLA\2024-01-23.png,2023-12-22,2024-01-23
TSLA,2024-01-24,D:\full-stack2\data\charts\TSLA\2024-01-24.png,2023-12-26,2024-01-24
TSLA,2024-01-25,D:\full-stack2\data\charts\TSLA\2024-01-25.png,2023-12-27,2024-01-25
TSLA,2024-01-26,D:\full-stack2\data\charts\TSLA\2024-01-26.png,2023-12-28,2024-01-26
TSLA,2024-01-29,D:\full-stack2\data\charts\TSLA\2024-01-29.png,2023-12-29,2024-01-29
TSLA,2024-01-30,D:\full-stack2\data\charts\TSLA\2024-01-30.png,2024-01-02,2024-01-30
TSLA,2024-01-31,D:\full-stack2\data\charts\TSLA\2024-01-31.png,2024-01-03,2024-01-31
TSLA,2024-02-01,D:\full-stack2\data\charts\TSLA\2024-02-01.png,2024-01-04,2024-02-01
TSLA,2024-02-02,D:\full-stack2\data\charts\TSLA\2024-02-02.png,2024-01-05,2024-02-02
TSLA,2024-02-05,D:\full-stack2\data\charts\TSLA\2024-02-05.png,2024-01-08,2024-02-05
TSLA,2024-02-06,D:\full-stack2\data\charts\TSLA\2024-02-06.png,2024-01-09,2024-02-06
TSLA,2024-02-07,D:\full-stack2\data\charts\TSLA\2024-02-07.png,2024-01-10,2024-02-07
TSLA,2024-02-08,D:\full-stack2\data\charts\TSLA\2024-02-08.png,2024-01-11,2024-02-08
TSLA,2024-02-09,D:\full-stack2\data\charts\TSLA\2024-02-09.png,2024-01-12,2024-02-09
TSLA,2024-02-12,D:\full-stack2\data\charts\TSLA\2024-02-12.png,2024-01-16,2024-02-12
TSLA,2024-02-13,D:\full-stack2\data\charts\TSLA\2024-02-13.png,2024-01-17,2024-02-13
TSLA,2024-02-14,D:\full-stack2\data\charts\TSLA\2024-02-14.png,2024-01-18,2024-02-14
TSLA,2024-02-15,D:\full-stack2\data\charts\TSLA\2024-02-15.png,2024-01-19,2024-02-15
TSLA,2024-02-16,D:\full-stack2\data\charts\TSLA\2024-02-16.png,2024-01-22,2024-02-16
TSLA,2024-02-20,D:\full-stack2\data\charts\TSLA\2024-02-20.png,2024-01-23,2024-02-20
TSLA,2024-02-21,D:\full-stack2\data\charts\TSLA\2024-02-21.png,2024-01-24,2024-02-21
TSLA,2024-02-22,D:\full-stack2\data\charts\TSLA\2024-02-22.png,2024-01-25,2024-02-22
TSLA,2024-02-23,D:\full-stack2\data\charts\TSLA\2024-02-23.png,2024-01-26,2024-02-23
TSLA,2024-02-26,D:\full-stack2\data\charts\TSLA\2024-02-26.png,2024-01-29,2024-02-26
TSLA,2024-02-27,D:\full-stack2\data\charts\TSLA\2024-02-27.png,2024-01-30,2024-02-27
TSLA,2024-02-28,D:\full-stack2\data\charts\TSLA\2024-02-28.png,2024-01-31,2024-02-28
TSLA,2024-02-29,D:\full-stack2\data\charts\TSLA\2024-02-29.png,2024-02-01,2024-02-29
TSLA,2024-03-01,D:\full-stack2\data\charts\TSLA\2024-03-01.png,2024-02-02,2024-03-01
TSLA,2024-03-04,D:\full-stack2\data\charts\TSLA\2024-03-04.png,2024-02-05,2024-03-04
TSLA,2024-03-05,D:\full-stack2\data\charts\TSLA\2024-03-05.png,2024-02-06,2024-03-05
TSLA,2024-03-06,D:\full-stack2\data\charts\TSLA\2024-03-06.png,2024-02-07,2024-03-06
TSLA,2024-03-07,D:\full-stack2\data\charts\TSLA\2024-03-07.png,2024-02-08,2024-03-07
TSLA,2024-03-08,D:\full-stack2\data\charts\TSLA\2024-03-08.png,2024-02-09,2024-03-08
TSLA,2024-03-11,D:\full-stack2\data\charts\TSLA\2024-03-11.png,2024-02-12,2024-03-11
TSLA,2024-03-12,D:\full-stack2\data\charts\TSLA\2024-03-12.png,2024-02-13,2024-03-12
TSLA,2024-03-13,D:\full-stack2\data\charts\TSLA\2024-03-13.png,2024-02-14,2024-03-13
TSLA,2024-03-14,D:\full-stack2\data\charts\TSLA\2024-03-14.png,2024-02-15,2024-03-14
TSLA,2024-03-15,D:\full-stack2\data\charts\TSLA\2024-03-15.png,2024-02-16,2024-03-15
TSLA,2024-03-18,D:\full-stack2\data\charts\TSLA\2024-03-18.png,2024-02-20,2024-03-18
TSLA,2024-03-19,D:\full-stack2\data\charts\TSLA\2024-03-19.png,2024-02-21,2024-03-19
TSLA,2024-03-20,D:\full-stack2\data\charts\TSLA\2024-03-20.png,2024-02-22,2024-03-20
TSLA,2024-03-21,D:\full-stack2\data\charts\TSLA\2024-03-21.png,2024-02-23,2024-03-21
TSLA,2024-03-22,D:\full-stack2\data\charts\TSLA\2024-03-22.png,2024-02-26,2024-03-22
TSLA,2024-03-25,D:\full-stack2\data\charts\TSLA\2024-03-25.png,2024-02-27,2024-03-25
TSLA,2024-03-26,D:\full-stack2\data\charts\TSLA\2024-03-26.png,2024-02-28,2024-03-26
TSLA,2024-03-27,D:\full-stack2\data\charts\TSLA\2024-03-27.png,2024-02-29,2024-03-27
TSLA,2024-03-28,D:\full-stack2\data\charts\TSLA\2024-03-28.png,2024-03-01,2024-03-28
TSLA,2024-04-01,D:\full-stack2\data\charts\TSLA\2024-04-01.png,2024-03-04,2024-04-01
TSLA,2024-04-02,D:\full-stack2\data\charts\TSLA\2024-04-02.png,2024-03-05,2024-04-02
TSLA,2024-04-03,D:\full-stack2\data\charts\TSLA\2024-04-03.png,2024-03-06,2024-04-03
TSLA,2024-04-04,D:\full-stack2\data\charts\TSLA\2024-04-04.png,2024-03-07,2024-04-04
TSLA,2024-04-05,D:\full-stack2\data\charts\TSLA\2024-04-05.png,2024-03-08,2024-04-05
TSLA,2024-04-08,D:\full-stack2\data\charts\TSLA\2024-04-08.png,2024-03-11,2024-04-08
TSLA,2024-04-09,D:\full-stack2\data\charts\TSLA\2024-04-09.png,2024-03-12,2024-04-09
TSLA,2024-04-10,D:\full-stack2\data\charts\TSLA\2024-04-10.png,2024-03-13,2024-04-10
TSLA,2024-04-11,D:\full-stack2\data\charts\TSLA\2024-04-11.png,2024-03-14,2024-04-11
TSLA,2024-04-12,D:\full-stack2\data\charts\TSLA\2024-04-12.png,2024-03-15,2024-04-12
TSLA,2024-04-15,D:\full-stack2\data\charts\TSLA\2024-04-15.png,2024-03-18,2024-04-15
TSLA,2024-04-16,D:\full-stack2\data\charts\TSLA\2024-04-16.png,2024-03-19,2024-04-16
TSLA,2024-04-17,D:\full-stack2\data\charts\TSLA\2024-04-17.png,2024-03-20,2024-04-17
TSLA,2024-04-18,D:\full-stack2\data\charts\TSLA\2024-04-18.png,2024-03-21,2024-04-18
TSLA,2024-04-19,D:\full-stack2\data\charts\TSLA\2024-04-19.png,2024-03-22,2024-04-19
TSLA,2024-04-22,D:\full-stack2\data\charts\TSLA\2024-04-22.png,2024-03-25,2024-04-22
TSLA,2024-04-23,D:\full-stack2\data\charts\TSLA\2024-04-23.png,2024-03-26,2024-04-23
TSLA,2024-04-24,D:\full-stack2\data\charts\TSLA\2024-04-24.png,2024-03-27,2024-04-24
TSLA,2024-04-25,D:\full-stack2\data\charts\TSLA\2024-04-25.png,2024-03-28,2024-04-25
TSLA,2024-04-26,D:\full-stack2\data\charts\TSLA\2024-04-26.png,2024-04-01,2024-04-26
TSLA,2024-04-29,D:\full-stack2\data\charts\TSLA\2024-04-29.png,2024-04-02,2024-04-29
TSLA,2024-04-30,D:\full-stack2\data\charts\TSLA\2024-04-30.png,2024-04-03,2024-04-30
TSLA,2024-05-01,D:\full-stack2\data\charts\TSLA\2024-05-01.png,2024-04-04,2024-05-01
TSLA,2024-05-02,D:\full-stack2\data\charts\TSLA\2024-05-02.png,2024-04-05,2024-05-02
TSLA,2024-05-03,D:\full-stack2\data\charts\TSLA\2024-05-03.png,2024-04-08,2024-05-03
TSLA,2024-05-06,D:\full-stack2\data\charts\TSLA\2024-05-06.png,2024-04-09,2024-05-06
TSLA,2024-05-07,D:\full-stack2\data\charts\TSLA\2024-05-07.png,2024-04-10,2024-05-07
TSLA,2024-05-08,D:\full-stack2\data\charts\TSLA\2024-05-08.png,2024-04-11,2024-05-08
TSLA,2024-05-09,D:\full-stack2\data\charts\TSLA\2024-05-09.png,2024-04-12,2024-05-09
TSLA,2024-05-10,D:\full-stack2\data\charts\TSLA\2024-05-10.png,2024-04-15,2024-05-10
TSLA,2024-05-13,D:\full-stack2\data\charts\TSLA\2024-05-13.png,2024-04-16,2024-05-13
TSLA,2024-05-14,D:\full-stack2\data\charts\TSLA\2024-05-14.png,2024-04-17,2024-05-14
TSLA,2024-05-15,D:\full-stack2\data\charts\TSLA\2024-05-15.png,2024-04-18,2024-05-15
TSLA,2024-05-16,D:\full-stack2\data\charts\TSLA\2024-05-16.png,2024-04-19,2024-05-16
TSLA,2024-05-17,D:\full-stack2\data\charts\TSLA\2024-05-17.png,2024-04-22,2024-05-17
TSLA,2024-05-20,D:\full-stack2\data\charts\TSLA\2024-05-20.png,2024-04-23,2024-05-20
TSLA,2024-05-21,D:\full-stack2\data\charts\TSLA\2024-05-21.png,2024-04-24,2024-05-21
TSLA,2024-05-22,D:\full-stack2\data\charts\TSLA\2024-05-22.png,2024-04-25,2024-05-22
TSLA,2024-05-23,D:\full-stack2\data\charts\TSLA\2024-05-23.png,2024-04-26,2024-05-23
TSLA,2024-05-24,D:\full-stack2\data\charts\TSLA\2024-05-24.png,2024-04-29,2024-05-24
TSLA,2024-05-28,D:\full-stack2\data\charts\TSLA\2024-05-28.png,2024-04-30,2024-05-28
TSLA,2024-05-29,D:\full-stack2\data\charts\TSLA\2024-05-29.png,2024-05-01,2024-05-29
TSLA,2024-05-30,D:\full-stack2\data\charts\TSLA\2024-05-30.png,2024-05-02,2024-05-30
TSLA,2024-05-31,D:\full-stack2\data\charts\TSLA\2024-05-31.png,2024-05-03,2024-05-31
TSLA,2024-06-03,D:\full-stack2\data\charts\TSLA\2024-06-03.png,2024-05-06,2024-06-03
TSLA,2024-06-04,D:\full-stack2\data\charts\TSLA\2024-06-04.png,2024-05-07,2024-06-04
TSLA,2024-06-05,D:\full-stack2\data\charts\TSLA\2024-06-05.png,2024-05-08,2024-06-05
TSLA,2024-06-06,D:\full-stack2\data\charts\TSLA\2024-06-06.png,2024-05-09,2024-06-06
TSLA,2024-06-07,D:\full-stack2\data\charts\TSLA\2024-06-07.png,2024-05-10,2024-06-07
TSLA,2024-06-10,D:\full-stack2\data\charts\TSLA\2024-06-10.png,2024-05-13,2024-06-10
TSLA,2024-06-11,D:\full-stack2\data\charts\TSLA\2024-06-11.png,2024-05-14,2024-06-11
TSLA,2024-06-12,D:\full-stack2\data\charts\TSLA\2024-06-12.png,2024-05-15,2024-06-12
TSLA,2024-06-13,D:\full-stack2\data\charts\TSLA\2024-06-13.png,2024-05-16,2024-06-13
TSLA,2024-06-14,D:\full-stack2\data\charts\TSLA\2024-06-14.png,2024-05-17,2024-06-14
TSLA,2024-06-17,D:\full-stack2\data\charts\TSLA\2024-06-17.png,2024-05-20,2024-06-17
TSLA,2024-06-18,D:\full-stack2\data\charts\TSLA\2024-06-18.png,2024-05-21,2024-06-18
TSLA,2024-06-20,D:\full-stack2\data\charts\TSLA\2024-06-20.png,2024-05-22,2024-06-20
TSLA,2024-06-21,D:\full-stack2\data\charts\TSLA\2024-06-21.png,2024-05-23,2024-06-21
TSLA,2024-06-24,D:\full-stack2\data\charts\TSLA\2024-06-24.png,2024-05-24,2024-06-24
TSLA,2024-06-25,D:\full-stack2\data\charts\TSLA\2024-06-25.png,2024-05-28,2024-06-25
TSLA,2024-06-26,D:\full-stack2\data\charts\TSLA\2024-06-26.png,2024-05-29,2024-06-26
TSLA,2024-06-27,D:\full-stack2\data\charts\TSLA\2024-06-27.png,2024-05-30,2024-06-27
TSLA,2024-06-28,D:\full-stack2\data\charts\TSLA\2024-06-28.png,2024-05-31,2024-06-28
TSLA,2024-07-01,D:\full-stack2\data\charts\TSLA\2024-07-01.png,2024-06-03,2024-07-01
TSLA,2024-07-02,D:\full-stack2\data\charts\TSLA\2024-07-02.png,2024-06-04,2024-07-02
TSLA,2024-07-03,D:\full-stack2\data\charts\TSLA\2024-07-03.png,2024-06-05,2024-07-03
TSLA,2024-07-05,D:\full-stack2\data\charts\TSLA\2024-07-05.png,2024-06-06,2024-07-05
TSLA,2024-07-08,D:\full-stack2\data\charts\TSLA\2024-07-08.png,2024-06-07,2024-07-08
TSLA,2024-07-09,D:\full-stack2\data\charts\TSLA\2024-07-09.png,2024-06-10,2024-07-09
TSLA,2024-07-10,D:\full-stack2\data\charts\TSLA\2024-07-10.png,2024-06-11,2024-07-10
TSLA,2024-07-11,D:\full-stack2\data\charts\TSLA\2024-07-11.png,2024-06-12,2024-07-11
TSLA,2024-07-12,D:\full-stack2\data\charts\TSLA\2024-07-12.png,2024-06-13,2024-07-12
TSLA,2024-07-15,D:\full-stack2\data\charts\TSLA\2024-07-15.png,2024-06-14,2024-07-15
TSLA,2024-07-16,D:\full-stack2\data\charts\TSLA\2024-07-16.png,2024-06-17,2024-07-16
TSLA,2024-07-17,D:\full-stack2\data\charts\TSLA\2024-07-17.png,2024-06-18,2024-07-17
TSLA,2024-07-18,D:\full-stack2\data\charts\TSLA\2024-07-18.png,2024-06-20,2024-07-18
TSLA,2024-07-19,D:\full-stack2\data\charts\TSLA\2024-07-19.png,2024-06-21,2024-07-19
TSLA,2024-07-22,D:\full-stack2\data\charts\TSLA\2024-07-22.png,2024-06-24,2024-07-22
TSLA,2024-07-23,D:\full-stack2\data\charts\TSLA\2024-07-23.png,2024-06-25,2024-07-23
TSLA,2024-07-24,D:\full-stack2\data\charts\TSLA\2024-07-24.png,2024-06-26,2024-07-24
TSLA,2024-07-25,D:\full-stack2\data\charts\TSLA\2024-07-25.png,2024-06-27,2024-07-25
TSLA,2024-07-26,D:\full-stack2\data\charts\TSLA\2024-07-26.png,2024-06-28,2024-07-26
TSLA,2024-07-29,D:\full-stack2\data\charts\TSLA\2024-07-29.png,2024-07-01,2024-07-29
TSLA,2024-07-30,D:\full-stack2\data\charts\TSLA\2024-07-30.png,2024-07-02,2024-07-30
TSLA,2024-07-31,D:\full-stack2\data\charts\TSLA\2024-07-31.png,2024-07-03,2024-07-31
TSLA,2024-08-01,D:\full-stack2\data\charts\TSLA\2024-08-01.png,2024-07-05,2024-08-01
TSLA,2024-08-02,D:\full-stack2\data\charts\TSLA\2024-08-02.png,2024-07-08,2024-08-02
TSLA,2024-08-05,D:\full-stack2\data\charts\TSLA\2024-08-05.png,2024-07-09,2024-08-05
TSLA,2024-08-06,D:\full-stack2\data\charts\TSLA\2024-08-06.png,2024-07-10,2024-08-06
TSLA,2024-08-07,D:\full-stack2\data\charts\TSLA\2024-08-07.png,2024-07-11,2024-08-07
TSLA,2024-08-08,D:\full-stack2\data\charts\TSLA\2024-08-08.png,2024-07-12,2024-08-08
TSLA,2024-08-09,D:\full-stack2\data\charts\TSLA\2024-08-09.png,2024-07-15,2024-08-09
TSLA,2024-08-12,D:\full-stack2\data\charts\TSLA\2024-08-12.png,2024-07-16,2024-08-12
TSLA,2024-08-13,D:\full-stack2\data\charts\TSLA\2024-08-13.png,2024-07-17,2024-08-13
TSLA,2024-08-14,D:\full-stack2\data\charts\TSLA\2024-08-14.png,2024-07-18,2024-08-14
TSLA,2024-08-15,D:\full-stack2\data\charts\TSLA\2024-08-15.png,2024-07-19,2024-08-15
TSLA,2024-08-16,D:\full-stack2\data\charts\TSLA\2024-08-16.png,2024-07-22,2024-08-16
TSLA,2024-08-19,D:\full-stack2\data\charts\TSLA\2024-08-19.png,2024-07-23,2024-08-19
TSLA,2024-08-20,D:\full-stack2\data\charts\TSLA\2024-08-20.png,2024-07-24,2024-08-20
TSLA,2024-08-21,D:\full-stack2\data\charts\TSLA\2024-08-21.png,2024-07-25,2024-08-21
TSLA,2024-08-22,D:\full-stack2\data\charts\TSLA\2024-08-22.png,2024-07-26,2024-08-22
TSLA,2024-08-23,D:\full-stack2\data\charts\TSLA\2024-08-23.png,2024-07-29,2024-08-23
TSLA,2024-08-26,D:\full-stack2\data\charts\TSLA\2024-08-26.png,2024-07-30,2024-08-26
TSLA,2024-08-27,D:\full-stack2\data\charts\TSLA\2024-08-27.png,2024-07-31,2024-08-27
TSLA,2024-08-28,D:\full-stack2\data\charts\TSLA\2024-08-28.png,2024-08-01,2024-08-28
TSLA,2024-08-29,D:\full-stack2\data\charts\TSLA\2024-08-29.png,2024-08-02,2024-08-29
TSLA,2024-08-30,D:\full-stack2\data\charts\TSLA\2024-08-30.png,2024-08-05,2024-08-30
TSLA,2024-09-03,D:\full-stack2\data\charts\TSLA\2024-09-03.png,2024-08-06,2024-09-03
TSLA,2024-09-04,D:\full-stack2\data\charts\TSLA\2024-09-04.png,2024-08-07,2024-09-04
TSLA,2024-09-05,D:\full-stack2\data\charts\TSLA\2024-09-05.png,2024-08-08,2024-09-05
TSLA,2024-09-06,D:\full-stack2\data\charts\TSLA\2024-09-06.png,2024-08-09,2024-09-06
TSLA,2024-09-09,D:\full-stack2\data\charts\TSLA\2024-09-09.png,2024-08-12,2024-09-09
TSLA,2024-09-10,D:\full-stack2\data\charts\TSLA\2024-09-10.png,2024-08-13,2024-09-10
TSLA,2024-09-11,D:\full-stack2\data\charts\TSLA\2024-09-11.png,2024-08-14,2024-09-11
TSLA,2024-09-12,D:\full-stack2\data\charts\TSLA\2024-09-12.png,2024-08-15,2024-09-12
TSLA,2024-09-13,D:\full-stack2\data\charts\TSLA\2024-09-13.png,2024-08-16,2024-09-13
TSLA,2024-09-16,D:\full-stack2\data\charts\TSLA\2024-09-16.png,2024-08-19,2024-09-16
TSLA,2024-09-17,D:\full-stack2\data\charts\TSLA\2024-09-17.png,2024-08-20,2024-09-17
TSLA,2024-09-18,D:\full-stack2\data\charts\TSLA\2024-09-18.png,2024-08-21,2024-09-18
TSLA,2024-09-19,D:\full-stack2\data\charts\TSLA\2024-09-19.png,2024-08-22,2024-09-19
TSLA,2024-09-20,D:\full-stack2\data\charts\TSLA\2024-09-20.png,2024-08-23,2024-09-20
TSLA,2024-09-23,D:\full-stack2\data\charts\TSLA\2024-09-23.png,2024-08-26,2024-09-23
TSLA,2024-09-24,D:\full-stack2\data\charts\TSLA\2024-09-24.png,2024-08-27,2024-09-24
TSLA,2024-09-25,D:\full-stack2\data\charts\TSLA\2024-09-25.png,2024-08-28,2024-09-25
